public_information, excess_demand
36, 16
48, 6
4, -12
86, -10
45, -10
30, 6
93, 2
8, 6
72, -24
103, -12
20, -12
100, -12
14, 36
96, -8
33, 60
113, 12
91, -12
37, -2
110, -50
64, 56
50, 14
76, 0
7, -14
42, 40
101, 36
104, -12
10, 22
100, 24
80, 2
126, 28
88, 4
31, 2
15, -20
39, -24
91, 44
76, -10
111, -12
105, 12
116, 8
8, -30
40, -10
52, -12
84, -28
126, -18
12, -78
89, 26
29, 30
64, -22
32, -16
6, 8
54, -8
55, -22
95, 14
102, -26
120, 20
54, -16
11, -4
79, 38
108, -8
110, 6
28, 54
23, 14
2, -24
126, 28
19, 8
5, 4
58, 0
52, -14
75, -10
54, -16
52, -20
3, 8
105, 40
111, -4
73, 48
111, 14
49, 10
3, 0
109, -20
82, -8
96, 18
9, -22
90, -10
123, 24
112, -22
114, -18
94, -46
84, -60
73, -16
105, -6
83, -26
92, -34
34, -6
22, -10
74, -24
38, 0
80, -20
42, -46
21, -48
96, -24
29, -48
61, -2
14, -38
45, -12
85, 20
38, -12
3, -8
125, -16
126, -24
26, 34
80, 6
80, 32
118, -20
109, -48
92, 44
117, 42
100, -60
117, 12
81, 6
7, -64
38, 30
71, -24
114, 36
86, -2
59, 40
94, 20
32, 14
24, 42
115, 6
87, 34
111, -6
50, 58
47, 48
47, 26
121, -28
63, 6
127, 24
62, -22
74, 34
24, -14
32, 18
14, -16
2, 24
6, 46
34, 32
45, -4
42, 22
96, 28
43, 18
109, 12
45, 40
122, 4
72, -20
37, -30
75, 14
63, 20
56, 0
52, 4
28, -18
49, 24
106, 36
81, 32
21, -4
85, -4
70, 24
77, -14
96, 6
8, 0
18, -54
97, -34
118, 14
70, -26
66, -46
123, -14
109, 24
44, 8
100, 10
73, -2
107, -6
7, 42
55, 42
61, -26
25, -8
57, -12
34, -48
12, 110
29, -10
5, 14
64, -42
65, -26
111, 38
7, -12
74, -30
127, 0
49, -26
2, -12
54, -14
2, -6
113, 8
28, 20
55, 28
38, 0
43, 4
91, -32
30, -36
7, -8
123, 4
123, 32
110, 18
77, 60
58, -18
76, -22
67, 16
60, 18
28, -8
13, 12
86, 6
104, 20
28, -22
105, -2
66, -4
54, 4
45, -36
67, 6
77, -8
83, 20
126, -6
49, -22
40, 18
76, 20
36, -12
6, -40
121, 12
56, -18
45, -16
11, 14
6, -24
94, -10
79, 14
22, -16
39, 74
87, -4
48, -22
63, -14
40, 8
83, 6
99, -8
90, -10
10, -4
10, -44
127, -44
98, -4
112, 6
43, -26
83, -44
59, -22
77, -24
37, 14
106, -26
13, 50
67, 0
56, -2
80, 14
113, 0
94, -4
70, 18
121, 24
113, 26
60, -28
122, -4
9, 18
98, 36
80, 22
46, 8
72, 18
70, 6
85, 52
24, 44
60, 32
27, -2
11, 0
13, -26
44, -22
6, -22
107, 6
86, -14
68, -16
41, 38
18, 8
37, 2
13, -22
115, 38
84, 50
31, 12
25, 12
19, 22
81, -2
86, -6
79, -24
64, -6
114, 24
105, -22
64, 4
122, -8
87, -42
93, -16
116, -28
32, -40
93, 12
26, -10
84, 24
46, -20
123, -8
51, 6
24, -22
30, 6
115, 40
64, -12
84, 30
50, -46
97, 34
11, 4
6, 18
43, 12
116, -14
13, -16
78, -14
73, -8
55, 2
72, 18
114, 20
96, -32
111, 10
4, 52
43, 20
1, 0
55, -2
1, -6
70, 16
11, -14
50, 10
40, -12
5, 20
73, 8
31, 26
115, -14
116, 36
116, 20
58, 18
120, 14
64, -14
118, -18
64, -10
117, -24
93, -18
83, 36
45, 18
124, -16
93, 4
34, 4
51, 10
51, -10
60, 20
43, 0
46, -10
65, 18
105, -8
101, -56
13, 12
65, 8
2, 36
94, 28
94, 4
50, 8
33, 16
26, -14
87, 50
62, 24
118, -6
11, -18
120, 8
89, 8
35, -6
102, 16
58, -12
32, 10
69, 14
82, 26
70, -16
43, -8
41, -44
100, 0
56, 34
54, -6
38, 40
52, 12
43, -14
93, 10
9, -14
111, 38
117, -2
93, -2
86, -32
108, 20
95, -64
29, 14
81, 4
84, 10
48, -2
103, 20
112, 6
50, 12
120, -6
37, 10
110, -2
100, 22
35, 26
88, -4
116, 22
42, 26
85, -46
49, -42
35, -4
117, 38
35, -14
55, -16
76, -22
103, -2
96, -24
94, 14
98, -20
122, 22
42, -36
25, -32
62, -14
9, 14
54, -8
123, 10
109, -70
71, 6
12, -8
80, -56
46, 2
118, -2
122, 4
57, 46
102, 26
75, 44
60, 10
85, 22
46, 46
23, 58
45, 16
123, -14
126, 52
102, 12
40, -38
60, 36
64, 30
106, -2
42, 32
32, -8
37, -16
11, 4
57, 10
100, -38
50, -52
29, -10
68, -20
3, 22
99, -10
40, 46
8, -16
75, -2
98, 0
51, -32
77, -22
116, 14
30, 28
75, -12
67, -8
43, -18
1, -12
119, -10
90, 18
60, -2
24, -2
96, -2
94, -2
74, -22
67, -4
96, 12
79, -40
33, -36
125, 18
51, -22
47, -14
43, 20
40, -28
44, -10
70, 22
95, 24
93, 16
61, 44
75, -8
60, -20
42, -32
77, -4
116, -12
30, -16
94, -24
77, -16
59, -18
36, 4
27, -16
84, -30
72, 2
4, -12
33, 32
6, 12
69, -30
58, -8
65, -20
45, -30
57, 0
75, 16
119, 10
104, 0
11, -14
10, -38
62, 6
39, 10
22, -48
60, 6
46, -16
110, -18
58, 44
92, -72
17, -8
82, 2
116, -36
111, -18
115, 26
48, -24
10, -28
0, 34
112, -30
110, -10
117, -14
125, -22
94, 14
53, 46
121, -30
122, -16
55, -30
119, -4
54, 0
112, 24
109, 62
26, -18
106, -8
37, 44
68, 22
107, 12
4, 24
80, 26
10, 42
63, 12
65, 8
87, -22
20, 10
67, -2
62, 0
69, 10
69, 6
121, 34
77, 4
2, -30
109, 14
43, 6
15, 34
94, -4
51, -6
96, 38
98, 58
55, 50
113, 26
116, -2
84, -74
53, 10
4, 16
61, -42
55, -16
99, 0
26, -4
6, 18
50, 24
123, -2
89, 34
47, -22
43, 10
109, 0
97, -36
116, -22
91, -32
96, -46
19, -8
96, -16
69, 40
73, 28
35, 10
72, -6
54, -24
12, -38
88, -24
58, 18
20, 2
56, 24
31, 18
25, 0
41, 10
38, -8
76, 0
9, -18
125, 30
87, -18
12, -22
106, 2
22, 32
82, 10
81, 6
126, -38
12, -2
54, 16
92, 14
56, 12
102, -2
26, 2
125, 4
112, -6
82, -62
126, 14
25, 0
103, -12
70, -26
69, -2
61, 46
78, 16
118, 18
126, -10
101, 4
19, 22
91, 10
55, 6
72, -40
80, 10
19, 22
64, 2
126, -48
47, 12
75, 24
54, 2
18, 40
3, -22
126, -18
5, -20
124, -34
68, -10
6, -26
34, 44
59, 20
69, -12
19, 4
69, 16
66, -44
118, -16
25, 18
110, 38
68, -12
3, -28
118, -30
94, 14
55, 30
30, 2
28, 34
26, 18
75, -2
0, -22
37, 4
62, 36
36, 26
86, 34
124, -2
13, 8
104, 14
53, 20
1, 38
44, 2
121, -16
42, 10
46, -4
50, -14
122, -8
96, -2
16, -28
6, -54
98, -22
98, -36
88, -28
117, -22
49, 32
6, -30
54, -16
47, -26
109, -32
60, -38
0, -6
91, -20
99, -24
78, 20
38, -14
90, 8
114, 14
8, -10
48, -20
68, 22
69, -24
16, -12
118, 6
66, -4
35, -42
111, -8
111, 14
127, 48
15, 18
68, 2
78, -22
38, -16
66, -2
120, -4
62, 8
109, -2
88, 26
3, 58
54, 20
112, 4
35, -48
80, 40
108, -22
58, -40
53, 40
107, -20
33, 20
90, -10
100, 34
63, 6
68, -16
118, -16
125, -24
85, 28
18, -12
3, -28
109, 2
106, 22
94, 18
71, -34
26, 32
121, -44
61, 24
5, 36
5, -4
0, 0
91, 12
6, 56
10, 30
25, 42
104, -6
41, 50
14, -4
51, 24
101, -34
58, -14
56, 10
3, 8
71, -14
107, 12
78, -2
28, 40
60, -48
22, -20
22, -14
85, -38
62, -16
54, -12
111, 16
96, -14
7, 24
121, -10
52, -22
70, 0
62, -12
17, 26
68, -34
99, 52
66, 8
2, 8
85, -10
42, -46
70, -6
96, 32
75, 8
12, 18
64, -4
62, -24
100, -36
42, 2
66, -6
5, -8
35, 24
65, 38
15, 2
68, 4
106, 2
60, 10
107, -28
85, -34
66, -14
77, 20
35, 38
62, -26
73, -8
29, 14
73, 2
123, 6
125, -30
85, 34
31, 18
67, -14
4, 2
26, -10
121, 24
71, 20
81, 10
48, -8
120, 16
35, -4
75, 12
119, 22
98, 30
68, 8
106, 30
80, -20
8, 48
52, 12
32, -10
99, 14
26, -24
98, 30
94, -8
107, 28
41, 36
52, -4
96, -12
19, 12
71, 18
31, -8
127, 6
83, -56
37, -14
83, -62
36, 16
23, -68
12, -10
33, 26
102, 10
43, -6
20, 12
94, -14
8, -16
120, -6
100, 28
39, -10
27, 6
31, -14
43, -4
89, -4
57, -24
111, 22
10, -8
20, 2
80, 0
22, 24
91, -8
9, 12
91, 12
43, -20
15, 4
117, 18
116, 58
104, 12
72, 14
87, 50
78, 2
27, 42
19, -50
63, -2
88, -10
7, -4
57, 44
19, 4
9, -12
83, 44
4, 8
69, 10
78, -2
29, -18
34, 30
57, 46
59, 8
98, 10
62, 6
25, -4
117, -6
13, 44
8, 10
16, 8
58, -30
17, -32
100, -12
48, -10
91, 10
69, -26
90, -36
2, -32
20, -24
104, -12
67, 36
78, -58
100, -26
124, 44
81, 38
97, -40
45, 12
33, 44
2, 2
85, -38
119, -8
90, 30
54, 6
27, 24
111, 24
81, 4
21, 18
26, 2
100, 0
19, 18
87, 18
34, -62
59, -22
13, -12
76, 46
2, 32
95, 14
16, -8
70, 10
16, 28
104, 8
98, 2
86, -36
35, -8
58, 38
44, 4
9, -4
10, 12
64, -76
62, 56
94, 16
117, 16
96, 6
80, 44
119, 2
32, 48
17, 12
86, -34
89, 14
93, 22
45, 20
116, -48
85, 94
18, -10
115, -46
33, -48
98, -72
91, 36
8, -40
119, -22
77, 52
120, -32
10, 0
121, -4
36, 26
21, -38
22, -22
112, 16
50, 20
75, -20
89, -14
32, -26
10, -2
29, 22
75, -38
2, 42
75, -46
35, 6
117, 18
39, 8
19, 6
55, -8
98, 16
35, 20
91, -72
111, -22
24, -58
35, 14
42, -16
27, -50
100, 54
126, 28
48, -14
23, 18
30, -36
72, 38
33, -26
9, -16
5, 34
40, -50
101, 34
105, 6
67, 0
25, -28
43, 20
112, -6
62, 8
71, 4
59, -16
14, 14
11, 0
42, 12
99, -32
102, 20
125, -26
0, -16
55, -10
68, 18
80, -28
60, -6
122, 22
34, 32
63, -60
20, 42
43, -10
21, 16
66, -22
64, -12
108, -8
123, -18
80, 20
94, -36
27, -70
34, 12
121, -36
21, -2
2, -24
118, 20
100, -36
76, -26
54, -30
64, -18
82, -22
11, -18
83, -16
90, -14
58, -16
16, -42
3, -50
2, 2
39, -16
5, -4
16, 28
76, 34
46, 10
111, 16
52, -2
18, 34
96, 12
2, 10
100, -38
50, -10
118, 44
88, 40
120, 46
99, -28
106, 10
2, -20
126, 22
67, 8
98, 26
43, -34
51, -2
63, 36
2, 24
2, -8
127, 14
38, -16
116, 8
19, -32
99, -14
100, -14
84, 46
1, -6
83, 12
81, 6
50, 18
65, 16
48, 16
77, -48
11, 4
35, -26
38, -6
76, -6
56, 10
83, 28
0, 32
6, 8
50, 22
93, 38
95, -48
45, 46
91, 36
73, 2
28, 14
42, -16
91, 20
97, -12
15, 16
84, 32
20, -22
1, 8
91, 6
29, -28
69, -38
118, 6
29, -48
87, 16
3, -18
37, 14
30, -6
59, -8
96, -2
90, -42
10, -12
16, 0
18, -6
123, 20
42, 22
15, -34
73, 30
1, -26
106, -4
67, -12
0, 26
127, 12
0, 26
8, 4
39, -2
119, -4
117, -2
6, 14
99, 12
88, -40
118, -26
10, 0
56, 6
103, -10
31, -18
85, 30
85, -28
94, 42
17, 6
15, -6
37, -22
86, 44
81, -46
50, 8
45, -26
93, -4
109, 38
38, 10
39, 14
60, -14
78, 4
20, 12
17, 16
121, 12
87, 6
38, 26
68, 18
95, -4
32, -32
17, 34
87, 22
32, 22
39, 10
111, 0
79, 2
21, -2
19, 28
99, 30
26, -18
76, -6
89, 12
60, -4
99, 6
61, -20
126, -16
5, 4
105, -30
100, 22
118, 16
99, 24
110, 4
89, 24
107, -12
22, -10
101, 6
125, -2
10, 6
120, 32
10, 20
101, -16
122, -50
6, -14
8, 8
15, 0
45, -18
78, -6
44, -16
101, -18
39, -16
127, -4
70, 8
127, -22
89, -2
92, -6
9, -2
15, -6
31, 2
89, 24
84, -8
11, -20
22, -4
1, 18
75, 56
51, 18
0, -42
86, -18
72, -16
52, -12
65, 0
117, -2
126, 34
103, -14
108, -12
32, 8
100, 50
18, 10
95, -12
117, -10
41, -24
75, -24
48, -38
13, 16
41, 16
101, 30
30, 16
95, 10
113, 24
99, 12
100, 16
34, 8
121, 10
55, 36
127, 6
32, 16
122, -6
102, 10
58, -34
20, -10
83, 4
16, -2
50, -16
97, -14
103, -16
62, -22
33, 28
71, 12
52, 12
116, 14
56, 2
48, 22
40, -6
30, -4
48, 10
127, 10
30, 0
42, -36
117, -40
49, 32
92, 24
51, -6
69, 32
46, -28
18, 10
105, 60
19, -18
38, 6
62, -30
95, -10
26, -16
56, -32
6, -26
15, -10
29, 50
41, 44
79, 4
60, 20
1, -28
82, 10
44, 32
100, -10
24, 16
95, -6
111, 12
53, -36
108, -6
86, 22
42, -8
50, 20
81, 28
6, 20
14, -16
122, -20
42, 14
21, -10
7, -42
88, 54
70, -18
49, -22
79, 4
83, 2
89, -10
114, -16
49, 6
96, -6
95, -6
78, -2
13, -8
64, -8
69, -8
111, 22
46, -4
75, 22
88, -6
61, -4
25, 6
7, -2
43, -16
59, -42
15, 28
22, 2
61, 12
75, 8
1, 0
79, -6
81, 2
56, -10
78, -4
32, -66
79, -2
54, 8
63, 22
30, 2
92, 24
52, 34
75, -42
79, 0
3, 0
64, -6
10, -2
12, 28
35, -32
21, -10
63, 10
80, -2
45, -4
25, 12
104, 0
71, -22
74, -4
90, 0
20, -30
51, -2
36, 8
38, -20
127, 28
67, -6
82, -20
76, 30
27, 30
12, -42
57, -4
71, -8
108, 6
24, 2
20, -14
119, -16
70, -24
0, 24
92, 0
31, -6
105, -20
31, 32
92, -2
30, -20
77, 30
89, -20
35, -16
14, 22
67, 16
16, -24
58, 2
90, -8
58, 2
101, -10
85, -20
92, 16
36, -28
75, 2
87, -16
59, 24
109, 2
32, -12
126, 0
102, -18
41, -12
85, -8
29, -12
77, -2
17, 2
48, 12
91, -48
46, 14
87, -20
50, -16
72, -32
29, 42
37, 42
97, 28
76, -30
46, 6
44, 24
31, -38
105, -8
37, -42
72, 8
21, 32
94, -10
23, 2
85, 22
22, -2
124, 12
26, 38
83, 26
118, -64
58, -8
116, 20
35, 28
6, -32
16, 28
105, 14
72, -10
82, -26
89, 14
118, -44
41, 46
112, 4
70, 18
19, 4
0, 4
21, -14
99, 2
104, -38
29, -22
89, -24
92, 12
64, -16
98, -6
2, 22
110, -12
8, -12
71, -38
100, 30
35, 16
78, 22
10, -20
27, 26
4, 34
117, 4
86, 8
29, -8
33, 14
120, 18
73, -26
56, 36
56, 24
112, -24
97, -32
32, 18
126, 6
19, 18
6, 8
41, -40
22, 46
69, 2
95, 6
2, -46
125, 18
39, 2
112, -4
4, 18
33, 36
48, -26
46, -10
83, -24
113, 6
57, -22
82, 24
93, -54
52, -16
34, 2
103, 10
49, -34
126, -4
60, -10
2, -10
113, 42
14, -2
43, 72
77, 0
109, -22
119, 26
32, 52
119, 10
12, 6
29, -6
33, -30
83, -24
95, -10
35, -10
72, -26
101, 24
14, -26
1, -4
65, -10
116, -38
12, 4
109, 20
97, -6
59, 14
80, 28
31, 36
57, 6
63, -28
38, 26
48, 28
10, -14
19, -14
104, 26
119, -20
117, -28
37, -4
97, -18
38, -30
68, -42
103, -34
73, 10
13, 20
28, 28
54, -24
60, 4
25, -48
108, 18
38, -16
14, -6
19, -16
98, 8
49, -6
109, 4
104, 4
85, 14
114, -16
14, -2
123, 48
95, 2
23, -60
55, 6
35, 0
3, 16
50, -58
70, -12
67, -6
110, 8
37, -8
24, -18
29, 34
0, 38
114, 20
10, 22
52, -4
108, 26
121, -32
62, 28
33, 12
68, 8
17, 10
88, -2
39, 8
55, -8
34, -38
90, 2
115, 24
122, -2
31, 46
23, -22
56, -30
44, 30
120, -30
92, -20
32, -32
16, -10
56, 2
115, 50
55, -30
41, -16
26, -28
5, -2
120, 0
71, 26
34, -24
21, 6
0, 16
86, -34
40, 46
103, -22
105, 4
75, 48
56, 10
38, 10
23, 22
53, -4
42, -16
7, 4
16, 16
94, 10
98, 18
37, 24
33, -18
89, 38
5, 16
64, 14
28, 22
116, 2
26, -20
23, 46
19, 0
61, 6
112, -10
105, 0
7, 24
23, 40
24, 22
97, -4
4, -44
49, 32
64, -24
97, 10
105, 20
9, 20
99, 12
59, -4
120, 20
126, -60
39, 6
121, -18
115, 18
34, 12
14, 36
87, -20
112, -12
87, -34
62, 2
28, -44
23, -10
110, 10
108, 32
7, -6
13, 16
65, 54
119, 20
66, 2
46, -36
83, 38
110, -2
118, 36
58, -18
102, -20
103, 24
71, -8
82, 32
85, -12
84, 0
61, 44
45, -20
13, -10
5, 38
10, 4
47, -10
58, 46
25, -4
61, -2
39, -18
11, 4
111, -40
113, -2
6, -4
33, -32
109, 2
96, -12
57, 10
0, -18
44, -14
49, -16
94, 38
66, 24
26, 12
126, 8
118, -2
27, -36
21, -42
80, 2
119, 14
102, -2
18, -12
86, 20
49, -34
75, -34
32, 42
71, 10
112, 40
38, -24
48, -26
92, -10
64, -4
68, 66
102, 26
105, -2
119, 32
17, -6
97, -12
117, 32
43, -26
30, 18
83, 28
11, -10
79, 0
26, -4
74, -44
78, -20
116, 42
93, 16
124, 2
95, -4
98, -20
55, 6
2, -6
53, 14
91, 26
93, 42
59, -52
32, -6
25, 46
26, -10
74, 16
43, -64
80, 10
14, 18
21, 24
7, -6
84, 4
0, -22
33, 2
107, -12
110, -8
44, -18
23, -12
17, 4
98, 8
82, -10
108, 10
0, -4
94, 2
45, 18
32, -10
119, -12
54, 8
50, 2
6, 0
30, -38
86, -16
119, -4
98, 10
120, 0
115, -18
109, -4
108, 18
29, -14
66, -46
98, -64
121, 4
78, -52
88, 24
96, -16
41, 2
47, 44
116, 6
21, 6
62, 8
7, -8
108, 2
65, -28
40, 26
40, -28
102, -34
84, -24
64, -8
46, 22
49, 0
101, -14
27, 42
71, -38
89, -54
81, 12
17, -10
76, 40
124, -26
89, -18
79, 26
20, -20
105, -28
84, 12
42, 32
101, 12
100, -10
111, -4
61, 8
76, 8
106, 8
103, 4
89, -28
92, 28
70, 12
114, 8
75, -4
118, 6
63, -4
9, 12
95, -22
30, 6
102, 16
56, -10
71, 20
64, -30
78, 28
90, -40
50, 4
82, 4
98, 18
104, -38
74, -34
103, 40
77, -30
25, -12
117, -2
25, -18
88, 0
9, 14
98, 24
2, 14
62, -2
80, 0
32, -18
42, 54
32, 12
14, -10
53, 8
78, 40
11, 44
73, 26
83, -8
86, -22
47, 18
56, 4
124, -6
95, 10
49, 12
46, -16
80, -8
121, 26
9, -50
66, 70
53, -32
30, 34
2, 34
30, 26
71, -18
108, -26
45, 34
83, -16
25, -24
83, -8
2, 22
66, 14
105, 30
10, 22
123, 34
68, -44
118, 18
27, 60
121, 14
105, -8
85, -8
73, 10
57, -8
32, -36
43, 4
123, -8
113, 30
66, -30
127, -30
80, 28
36, 12
58, -30
108, -38
86, -14
47, -20
51, -40
70, -4
98, 12
116, -14
39, 42
106, 8
97, 6
65, 28
127, 4
112, 6
74, 28
22, -30
101, 22
47, 8
77, -16
115, -6
65, -12
99, -8
55, 64
109, -18
50, -10
22, -24
20, 10
29, -6
122, -38
89, 22
58, 8
121, 8
60, -2
91, 4
88, -12
24, -24
126, -26
38, -14
81, -24
50, -18
28, -14
94, 2
30, -24
55, 32
6, -28
8, -24
2, -28
3, -14
31, 18
88, -36
117, -16
2, -20
116, 10
36, 8
112, -8
81, 30
125, 12
45, 10
1, 0
73, 36
123, 18
31, -18
49, 10
45, -10
84, 32
90, 10
44, 18
122, 4
69, -6
24, 2
67, 16
71, 16
1, 4
88, -18
9, -12
23, -10
50, -22
78, -26
34, -34
87, 38
103, -36
30, 14
70, 30
93, -8
93, -38
83, -24
50, 38
84, 8
61, -20
13, -34
27, -40
71, 6
8, 10
77, -24
45, 0
124, 6
10, -32
94, 22
82, 30
64, -28
88, 34
18, 20
10, -14
32, -8
53, 26
22, 14
117, -8
24, -2
85, 6
4, 22
42, -4
18, -14
78, -18
33, 26
58, -18
53, 6
20, 22
100, 8
71, -4
44, 2
77, 28
104, 4
127, 26
71, -4
55, -42
112, -24
35, -18
81, -10
108, 6
119, -28
118, 2
10, 30
44, 0
30, -14
7, -4
78, 0
37, 34
54, -58
108, -12
69, 0
8, 4
52, 14
45, 8
2, 44
16, 38
88, -6
4, 42
122, 12
28, 20
42, -12
30, -18
47, -10
0, 4
104, -6
2, 14
77, -4
46, 0
61, -30
55, 0
87, -2
111, 22
45, 6
122, 34
74, 10
14, -20
4, -18
119, 20
122, -24
52, -4
123, -4
104, -8
79, -18
115, -16
103, 28
45, -16
103, 16
109, -18
8, -16
30, -18
24, 12
24, 2
38, 6
95, 18
66, 6
123, 26
77, 2
122, 22
80, 44
57, -22
23, 6
74, 2
63, 4
5, -20
55, -28
56, -20
105, -38
30, 4
16, -46
11, -36
118, 12
34, 14
102, 42
99, -10
12, 20
14, 6
69, 24
7, -10
63, -26
76, -14
110, 42
93, 26
44, 28
83, 42
113, 38
90, -16
127, 6
51, 14
75, -18
56, -12
127, 26
70, 4
55, 6
90, -22
107, -6
125, -36
8, -12
81, -8
15, 4
126, -12
68, 8
78, 4
108, 0
28, 8
79, 10
92, -14
86, 40
99, -4
55, 2
55, -2
123, -12
4, 2
120, 18
60, -2
60, 0
37, 10
116, -18
55, -4
118, 8
30, -44
107, 16
126, 0
42, 2
19, -42
59, 10
113, 2
92, -16
10, 10
57, -2
35, 4
120, 18
107, -52
28, 40
117, 38
86, -12
29, -4
127, -8
107, -34
6, -10
32, -38
89, 2
76, -26
21, -20
25, 4
5, -8
50, -16
26, -2
22, 36
26, 20
3, 18
112, 12
29, -14
105, 38
14, -38
46, -18
16, 10
103, -12
65, -24
73, -4
20, -12
100, 10
65, -12
65, -24
94, -42
9, 14
52, 10
121, -36
53, 24
73, -20
51, 14
24, -12
66, -44
65, 4
77, 36
59, -24
27, 6
25, -28
1, -10
52, -32
9, 28
101, -8
49, -6
68, -16
75, 40
122, 12
13, -4
22, -16
92, 28
107, 22
85, 6
38, 4
